date,open,high,low,close,volume_base,volume_usdt,trades,market_cap,cg_volume
2025-05-07,1817.0,1850.0,1787.01,1811.11,456170.0705,831394497.734043,2408512,,
2025-05-08,1811.11,2226.0,1808.71,2207.39,1473152.686,2976074419.323541,5616063,,
2025-05-09,2207.39,2490.77,2184.33,2345.04,1667041.0382,3881949928.351723,6885286,,
2025-05-10,2345.04,2600.0,2317.0,2583.23,979350.1606,2393510879.665205,4862978,,
2025-05-11,2583.22,2608.13,2435.51,2514.57,831584.3888,2087255708.689512,4340859,,
2025-05-12,2514.58,2624.0,2406.63,2495.47,1068680.9433,2694150708.642761,5441783,,
2025-05-13,2495.48,2738.5,2415.3,2679.71,1031355.6465,2653880363.305381,4666012,,
2025-05-14,2679.71,2725.99,2547.26,2609.74,830047.1122,2183890526.340228,4181188,,
2025-05-15,2609.75,2647.03,2476.03,2548.69,768954.0332,1963827790.236602,4305508,,
2025-05-16,2548.7,2649.31,2529.4,2537.12,605953.6919,1568128704.046345,3310498,,
2025-05-17,2537.13,2538.16,2446.42,2475.08,494333.2782,1227578098.31878,2950197,,
2025-05-18,2475.09,2587.61,2323.21,2497.78,810103.1851,2001441345.434297,3416878,,
2025-05-19,2497.78,2547.36,2348.38,2528.14,861747.523,2109843607.573324,4757453,,
2025-05-20,2528.14,2588.63,2442.4,2524.19,676989.1747,1703522806.130449,3816684,,
2025-05-21,2524.19,2615.95,2452.2,2550.99,1095890.2902,2780015740.832861,5568312,,
2025-05-22,2551.0,2692.99,2544.83,2664.82,852555.6669,2246807632.745271,5196535,,
2025-05-23,2664.83,2734.23,2498.3,2526.5,971442.4532,2537338702.615742,5450420,,
2025-05-24,2526.49,2575.85,2515.08,2530.4,257544.2344,656038924.220513,2090724,304038733414.03973,30047329191.503662
2025-05-25,2530.41,2554.26,2463.0,2551.22,359890.0299,901956598.724874,2556052,305369227833.4215,10744994421.192684
2025-05-26,2551.22,2599.0,2525.86,2563.7,362971.1182,929347758.924527,2374458,307423642894.0653,13814697849.726278
2025-05-27,2563.7,2712.36,2509.46,2660.81,798430.8862,2101748442.524873,4017588,309319360637.78375,13350148034.293623
2025-05-28,2660.81,2689.14,2608.5,2681.6,560095.6833,1480645502.351484,3160462,321357595434.52185,26434151855.253853
2025-05-29,2681.61,2788.0,2619.05,2631.39,811567.2545,2189640513.339573,4254669,323119009777.13904,18008588586.284103
2025-05-30,2631.39,2649.23,2507.35,2531.34,763045.2564,1976177953.879442,4624552,317891224562.8813,27021441335.5195
2025-05-31,2531.35,2550.34,2475.33,2528.06,394537.2521,994330383.170508,2792146,304659964725.2192,22927149330.30469
2025-06-01,2528.06,2547.79,2468.56,2539.21,332021.7088,834842712.277541,2210246,305718505778.76434,13006751258.18768
2025-06-02,2539.2,2615.0,2475.0,2607.41,468889.9737,1184963591.471666,3239230,306561765778.2403,11338340571.11249
2025-06-03,2607.42,2655.38,2575.0,2593.36,454383.0439,1188862077.100825,3098351,314999579353.95825,15623967732.418657
2025-06-04,2593.35,2679.88,2583.5,2607.68,502494.8214,1321537606.684948,2754319,313315832347.0171,15955008730.338179
2025-06-05,2607.68,2640.86,2391.66,2414.01,808938.0344,2047572739.901186,4181206,315159803382.89014,16809606446.176416
2025-06-06,2414.02,2531.36,2381.49,2476.1,578843.4974,1428256037.775954,3246760,292341916400.9464,25849573159.64817
2025-06-07,2476.1,2544.36,2457.0,2524.63,264787.6743,662320802.305284,1587509,299560106673.7574,18395107930.47655
2025-06-08,2524.64,2548.63,2490.58,2509.83,266474.7139,670516749.059655,1401175,304953508465.0457,9535426814.691927
2025-06-09,2509.84,2693.99,2477.73,2680.13,568726.3025,1458505754.33474,2896758,302870081038.261,10206893115.537256
2025-06-10,2680.13,2827.0,2655.61,2816.4,1138405.4775,3115655145.472068,5277581,324315565109.11993,19485734665.28548
2025-06-11,2816.41,2879.22,2743.75,2771.61,850210.9324,2388186204.977766,4906906,339012253954.4242,38281210143.95115
2025-06-12,2771.6,2784.83,2616.24,2642.65,699593.3757,1905633561.097528,4172997,334990282503.402,27369030837.548595
2025-06-13,2642.66,2645.45,2436.98,2579.19,1202176.2972,3033896895.562154,6026303,320595535562.5316,26068993569.969894
2025-06-14,2579.19,2579.43,2488.72,2530.76,331438.9278,838399986.460107,1988958,311111352117.7261,38576471746.00814
2025-06-15,2530.77,2559.51,2492.0,2547.61,299701.6624,758742736.767623,1846489,306048481935.1591,12077031034.291521
2025-06-16,2547.62,2680.34,2514.85,2544.17,680429.988,1774646762.471706,3434185,307537228689.2678,11678912429.510712
2025-06-17,2544.17,2618.6,2453.8,2509.95,715930.4081,1815306987.093816,4017130,309982828015.90594,24222149649.172424
2025-06-18,2509.95,2548.42,2465.78,2525.0,504532.1818,1266177014.470926,3243812,303697873489.69434,25926506708.040215
2025-06-19,2525.0,2546.91,2485.03,2521.12,252646.059,636251233.010393,1667327,304290652058.44,17800721253.243202
2025-06-20,2521.13,2569.0,2367.36,2406.49,632027.8235,1559837109.182709,3175602,304481216643.1207,10392473841.155851
2025-06-21,2406.49,2448.8,2216.0,2295.73,496783.864,1167664698.578644,2825558,290401843920.2328,20482816663.29469
2025-06-22,2295.72,2314.48,2111.89,2227.7,840155.8295,1865382440.303028,5203723,273839538572.25955,16155611764.84833
2025-06-23,2227.7,2438.68,2188.0,2411.66,744583.8003,1707539521.027113,4477307,268777741291.43988,28181442532.315876
2025-06-24,2411.66,2482.04,2376.11,2448.45,516760.6621,1252322606.094842,3133356,292612668627.3885,25494295400.420887
2025-06-25,2448.46,2468.69,2389.69,2418.49,414894.7387,1007574107.706431,2776920,295402538889.65454,19669025068.963604
2025-06-26,2418.5,2520.92,2394.32,2415.96,463704.0261,1138310757.584065,2978926,291827501114.87933,15513055665.262428
2025-06-27,2415.96,2463.54,2382.53,2423.17,381474.766,927024811.54842,2112477,291547094716.2168,16271811388.723804
2025-06-28,2423.17,2447.8,2405.81,2435.62,155814.9859,378310903.948948,855656,292419308271.8665,13100825617.816572
2025-06-29,2435.62,2525.0,2412.0,2500.09,284291.8057,700329421.976834,1370707,294208600645.2538,5787313890.541637
2025-06-30,2500.09,2524.3,2431.0,2485.47,440455.714,1093515997.924797,2333352,302158279316.21674,10236257918.833096
2025-07-01,2485.47,2500.8,2386.52,2405.01,351951.0868,858543228.334264,1978858,300388851494.49866,16306915984.938057
2025-07-02,2405.01,2619.28,2373.0,2570.41,634967.0337,1599878809.253887,2717139,290294455719.4809,12933967031.524443
2025-07-03,2570.41,2635.5,2556.12,2591.25,504943.6592,1308429372.972785,2506227,310930535640.4307,21862573614.17975
2025-07-04,2591.26,2603.17,2474.24,2508.04,452593.02,1142275937.968202,1980591,312621047413.045,19823369642.62606
2025-07-05,2508.04,2529.81,2487.95,2516.41,157198.0958,394906375.017766,911950,302827514359.61035,16377116416.187033
2025-07-06,2516.42,2605.0,2503.5,2570.35,277593.6319,707971625.070802,1375995,304028836772.5733,6801276942.284494
2025-07-07,2570.35,2590.57,2512.0,2542.29,315707.5272,805370144.473485,1985043,310345645222.7514,9051659015.949968
2025-07-08,2542.3,2628.21,2523.59,2615.25,370915.7321,957180096.783727,1899797,307013209348.5054,15947822897.049152
2025-07-09,2615.25,2795.74,2589.78,2768.74,686119.3772,1844561572.906599,2997546,315738597830.34283,14750377128.581295
2025-07-10,2768.74,3000.0,2755.5,2951.29,951896.07,2707997922.265638,4235042,335050165487.70404,26626246774.244656
2025-07-11,2951.29,3040.15,2913.75,2958.22,906839.1689,2704484897.471723,4434934,355346738000.49475,39308824585.23128
2025-07-12,2958.21,2979.78,2903.85,2943.28,348884.8877,1027324169.831482,1690700,357144054434.9151,42455550664.554665
2025-07-13,2943.29,3020.31,2936.49,2972.03,357333.5016,1063507989.977405,1778200,355216449018.5163,17472135946.60354
2025-07-14,2972.03,3083.0,2962.81,3013.62,815552.6496,2470137078.017986,3706161,359110100026.3572,18605172049.087772
2025-07-15,3013.61,3144.14,2932.46,3137.89,863583.7377,2610352115.953149,4317422,363606274489.50854,41336421998.04408
2025-07-16,3137.9,3425.0,3101.0,3371.35,1135950.5831,3699155067.268267,4381562,378233206915.81635,43416230283.76601
2025-07-17,3371.35,3523.44,3310.77,3476.87,974065.8264,3331779733.255004,5025581,406599729410.5382,54882159731.0286
2025-07-18,3476.88,3673.84,3458.68,3546.92,1163823.3977,4180688128.221824,5566028,420347293649.25085,45678965280.66659
2025-07-19,3546.92,3608.3,3506.79,3592.01,381791.9213,1360031951.337076,2217328,427841866746.5711,72535524453.98022
2025-07-20,3592.0,3824.56,3579.13,3756.69,852356.5533,3170505338.400095,3794627,433877664505.94135,27017909119.384834
2025-07-21,3756.69,3860.0,3701.01,3762.33,812074.0534,3070256408.919716,4156350,453825859015.21515,55175056732.09093
2025-07-22,3762.32,3798.65,3616.54,3746.21,870127.3864,3216022611.720179,4455526,454513156113.6638,47245582310.60992
2025-07-23,3746.21,3764.2,3527.0,3628.29,800259.4025,2907900644.920295,3761894,452355960897.77356,52357062545.19388
2025-07-24,3628.29,3771.0,3502.85,3706.94,749459.495,2743326751.987169,3752613,438111570682.8548,47655045407.89862
2025-07-25,3706.95,3747.0,3573.76,3724.96,764606.7261,2799663682.731906,4083119,447620332487.87305,47332291813.01175
2025-07-26,3724.97,3793.0,3697.66,3741.1,407259.7024,1525422085.066145,1720495,449379722345.43585,48622472830.12327
2025-07-27,3741.11,3879.82,3731.0,3872.1,457352.4605,1744992440.585528,2299384,451746443518.379,25352434514.72998
2025-07-28,3872.11,3941.0,3754.0,3799.0,620994.7463,2387363538.135913,3161770,466077664312.2753,26045280361.31318
2025-07-29,3799.0,3886.44,3716.04,3793.79,584210.4393,2218694085.767802,3121489,457680388920.6686,38743589826.42135
2025-07-30,3793.79,3834.03,3677.65,3810.0,525424.9003,1984744001.488409,3128399,457213828532.1186,34923369443.87463
2025-07-31,3810.0,3878.67,3684.33,3698.39,516088.4503,1961880275.402547,2754480,459449027043.4022,28710848449.745983
2025-08-01,3698.39,3724.02,3431.75,3488.2,783869.1517,2826423714.237822,5288678,446264222707.4442,31312115686.896267
2025-08-02,3488.21,3537.69,3368.29,3393.94,494195.7094,1709705648.162931,3703627,420327732498.14484,42431734230.15089
2025-08-03,3393.94,3521.79,3354.28,3496.74,296347.6758,1026636932.33361,2428479,410229849339.571,28164675444.895985
2025-08-04,3496.75,3736.73,3490.73,3720.99,463349.9861,1677819313.332998,3316870,422223994717.4719,18338718249.174084
2025-08-05,3720.99,3722.24,3546.0,3612.0,489070.9589,1772309727.640444,3721006,448517239894.4303,28536476594.95387
2025-08-06,3612.01,3698.6,3564.19,3683.31,365309.9205,1326203496.30214,2912356,436373875222.1905,29411744198.367584
2025-08-07,3683.31,3927.77,3647.63,3910.31,631678.9872,2402252971.431741,3495451,444737780081.9074,23256150904.877857
2025-08-08,3910.3,4071.0,3880.0,4009.5,723300.0109,2868715363.889369,4175115,471838906504.6792,31981627910.70641
2025-08-09,4009.51,4326.2,4006.63,4260.62,691932.1048,2897074775.140159,3932997,484483868122.1773,37861934037.3479
2025-08-10,4260.63,4332.6,4153.07,4250.57,494843.8105,2091948332.589114,3319102,514414914903.2612,37686735734.66866
2025-08-11,4250.58,4366.46,4166.77,4223.22,722664.04,3089081112.554874,5162548,513073639261.6181,26481154882.304214
2025-08-12,4223.22,4639.7,4219.04,4590.52,885288.0652,3918279210.053929,5104868,510225780028.6237,43010572110.88258
2025-08-13,4590.52,4783.85,4564.33,4749.3,925931.4988,4334944436.910635,5293034,556502855391.5187,52840297700.59488
2025-08-14,4749.31,4788.0,4451.33,4546.84,1265449.0453,5853669749.165808,6488264,575091067506.1215,58870844448.59354
2025-08-15,4546.84,4672.67,4368.0,4439.47,880409.2591,3978902618.058779,5091385,551514703070.4648,66924319529.18441
2025-08-16,4439.47,4490.42,4372.54,4421.99,358676.5884,1587545552.644884,2446573,534578587192.13434,50038927770.639565
2025-08-17,4422.0,4576.0,4393.98,4472.33,442461.3829,1990037593.51367,2844829,534150282399.6513,21104759591.061535
2025-08-18,4472.34,4481.88,4225.86,4312.99,823188.1269,3561988639.06488,4938429,541923097741.9142,28100356151.382523
2025-08-19,4312.99,4355.0,4067.34,4075.59,831222.7951,3499853674.637695,4828050,520793172158.0575,43935703176.22011
2025-08-20,4075.58,4378.0,4060.0,4336.16,728324.8933,3077553918.18234,4768196,491872355111.46844,41626342123.38552
2025-08-21,4336.16,4340.26,4204.2,4225.3,433836.3992,1854414176.529447,4202357,523004794309.38104,39857177022.84433
2025-08-22,4225.3,4887.59,4207.39,4832.07,1277976.63526,5850514269.296542,6440351,509951239220.54224,21703206731.83165
2025-08-23,4832.07,4832.07,4659.7,4778.4,512442.0888,2428561923.417837,3011610,582817007170.4178,61856673933.04883
2025-08-24,4778.4,4956.78,4711.0,4780.15,780668.77842,3755014998.446702,4316811,576242312916.0488,27814037595.094646
2025-08-25,4780.15,4797.97,4334.13,4376.18,1043917.1659,4769033242.728044,6296796,577227233251.8729,41157770217.98017
2025-08-26,4376.17,4633.46,4311.04,4600.63,834750.2767,3739773474.021506,5640502,529509245849.7141,48217069690.885376
2025-08-27,4600.63,4663.93,4481.53,4506.71,606669.3611,2784659238.301701,3920404,555061696726.733,35263906282.176544
2025-08-28,4506.71,4633.97,4430.0,4511.21,485243.4027,2202472276.64976,3236156,543608856125.4653,35898825608.295586
2025-08-29,4511.2,4516.75,4265.0,4360.18,679063.8777,2969120530.274377,4406428,543249516158.12427,29189873860.227936
2025-08-30,4360.18,4415.61,4257.2,4373.7,340319.1826,1483613909.749367,2086140,526830870964.3115,38006835596.328514
2025-08-31,4373.7,4498.47,4372.63,4391.83,356586.1861,1588952837.432261,2221987,527539496668.2519,19199178188.100254
2025-09-01,4391.83,4491.84,4210.61,4314.5,513830.0395,2244610986.86617,4011776,529740073153.04834,22269795530.723904
2025-09-02,4314.5,4416.78,4257.85,4326.5,524605.0512,2275752549.704531,4161006,519534784996.7176,31725195638.84437
2025-09-03,4326.49,4490.64,4283.23,4450.46,487091.6861,2146232316.546182,3491341,521450862214.85895,32990260980.341236
2025-09-04,4450.46,4482.05,4265.33,4297.55,471795.7096,2061920365.306792,4087637,537549763927.1384,30818352470.84173
2025-09-05,4297.56,4490.0,4256.03,4307.45,624169.8754,2722930703.949958,4751518,519319443328.1493,29893273380.076374
2025-09-06,4307.46,4329.3,4236.0,4273.14,191166.0686,819243725.2123,1711937,519830732357.0378,37950930494.82325
2025-09-07,4273.15,4336.02,4270.81,4306.19,169620.8372,729149678.760542,1450115,515852185188.91895,14497961323.191992
